MerchantID,city,name,address,latitude,logitude,phone,rate,reviewSize
35756,Hà Nội,Nàng Mjt - Chè Bưởi & Mắm Tép Online,"CT4C KĐT Xa La, Quận Hà Đông, Hà Nội",20.961238,105.792872,,0.000000,0
23926,Hà Nội,Tiến Bò - Lạp Xưởng & Trâu Gác Bếp Online,"130A Nguyễn Viết Xuân, Quận Hà Đông, Hà Nội",20.970193,105.768997,,0.000000,0
50524,Hà Nội,Bún Cá Hải Phòng - Văn Quán,"C44 TT9 KĐT Văn Quán, Ha Dong District, Hà Nội",20.977030,105.787742,,0.000000,0
58182,Hà Nội,Heytea - Văn Quán,"15 Nguyễn Khuyến, KĐT Văn Quán, Quận Hà Đông, Hà Nội",20.978007,105.787619,,0.000000,0
73042,Hà Nội,Zinggo Coffee,"107CT6 KĐT Văn Khê, Quận Hà Đông, Hà Nội",20.973683,105.763963,,0.000000,0
62375,Hà Nội,Great - Bánh Mì & Cafe - Trần Phú,"136 Trần Phú, Ha Dong District, Hà Nội",20.976529,105.783045,,0.000000,0
65037,Hà Nội,May's Kitchen Bakery,"N05, LK01 (Ngõ Giữa 133 - 135 Tô Hiệu), Quận Hà Đông, Hà Nội",20.965794,105.777019,,0.000000,0
64060,Hà Nội,Tây Bắc Quán - Đặc Sản Dân Tộc,"SH 2 Tòa Anland, KĐT Mới Dương Nội, Quận Hà Đông, Hà Nội",20.977106,105.761335,,0.000000,0
60621,Hà Nội,Nhím Cafe - Văn Khê,"Ô 2 Liền Kề 19 KĐT Văn Khê, Quận Hà Đông, Hà Nội",20.973634,105.763034,,0.000000,0
52600,Hà Nội,Nga Béo - Ăn Vặt Online,"CT2 Chung Cư The Pride, P. La Khê, Ha Dong District, Hà Nội",20.972544,105.758435,,0.000000,0
66699,Hà Nội,Food 14 - Ăn Vặt Các Loại - Hà Đông,"206 Chiến Thắng, Quận Hà Đông, Hà Nội",20.979058,105.796493,,0.000000,0
72338,Hà Nội,Hi 91 - Cơm Văn Phòng & Lẩu Các Loại,"291 Thanh Bình, Quận Hà Đông, Hà Nội",20.981612,105.778008,,0.000000,0
74500,Hà Nội,Kem Trà Huyền Linh - Nguyễn Văn Trỗi,"90 Nguyễn Văn Trỗi, Quận Hà Đông, Hà Nội",20.980848,105.785971,,0.000000,0
73920,Hà Nội,Chè Thạch Anh & Caramel - Shop Online,"22 Ngõ 4 Trần Phú, Quận Hà Đông, Hà Nội",20.984216,105.792517,,0.000000,0
74193,Hà Nội,Vũ Thu Hằng - Cơm Ngon Hanoi - Shop Online - Ba La,"9 Ngách 103 Ngõ 59 Ba La, Quận Hà Đông, Hà Nội",20.954495,105.757468,,0.000000,0
71671,Hà Nội,Quỳnh Lan - Bánh Tráng Trộn Online,"Tầng 10, 2B Chung Cư 39 Tầng, 210 Quang Trung, Quận Hà Đông, Hà Nội",20.967176,105.768820,,0.000000,0
74513,Hà Nội,Bánh Mì Thu Thảo - Văn Quán,"Ngõ 2 Khu TT. Phát Tín, Văn Quán, Quận Hà Đông, Hà Nội",20.975330,105.794711,,0.000000,0
74558,Hà Nội,Fresh Corner - Ăn Vặt Dương Nội,"Shophouse 08, Chung cư Anland, KĐT Mới Dương Nội, Quận Hà Đông, Hà Nội",20.976816,105.761243,,0.000000,0
73478,Hà Nội,Ngọc Bích - Bông Lan Trứng Muối - An Hưng - Shop Online,"Tầng 24, CT4 The Pride, KĐT Mới An Hưng, Quận Hà Đông, Hà Nội",20.972435,105.757526,,0.000000,0
68902,Hà Nội,"Bánh Cuốn, Bún Chả & Gà Tần - Vạn Phúc","430 Vạn Phúc, Quận Hà Đông, Hà Nội",20.979112,105.772646,,0.000000,0
71924,Hà Nội,Green Coffee - Mỗ Lao,"Liền kề 2C4 Mỗ Lao, Quận Hà Đông, Hà Nội",20.981622,105.784209,,0.000000,0
73040,Hà Nội,"Dương Thơm - Pizza, Gà Rán & Ăn Vặt","1 Ngõ 66A Triều Khúc, Quận Hà Đông, Hà Nội",20.984457,105.799697,,0.000000,0
74899,Hà Nội,Lẩu Ngon - Phú Lương,"A21 Khu Đấu Giá Phú Lương, Quận Hà Đông, Hà Nội",20.937037,105.757673,,0.000000,0
74493,Hà Nội,Royal Tea - Phố Xốm,"199 Phố Xốm, Quận Hà Đông, Hà Nội",20.942603,105.756875,,0.000000,0
77110,Hà Nội,QC Tea - Trà Sữa Đài Loan - Hồ Gươm Plaza,"Ki Ốt 13, Tầng 1, TTTM Hồ Gươm Plaza, Trần Phú, P. Mộ Lao, Quận Hà Đông, Hà Nội",20.978971,105.786014,,0.000000,0
77145,Hà Nội,"Pé Tròn - Trà Sữa, Sữa Chua & Nước Ép","101A Khu TT 3 Tầng, Lê Hồng Phong, Quận Hà Đông, Hà Nội",20.966555,105.774781,,0.000000,0
77365,Hà Nội,Gà Tươi Mạnh Hoạch - Vạn Phúc,"170 Vạn Phúc, Ha Dong District, Hà Nội",20.979774,105.772350,,0.000000,0
78349,Hà Nội,Nguyễn Minh - Caramen & Thạch Rau Câu,"HH03E KĐT Thanh Hà, Phúc La, Ha Dong District, Hà Nội",20.935142,105.789218,,0.000000,0
78524,Hà Nội,Bếp Mẹ Tôm - Ăn Vặt Online,"P701 CT7G The Spark Dương Nội, Quận Hà Đông, Hà Nội",20.963621,105.748276,,0.000000,0
79634,Hà Nội,Bingsa Tea,"B1 - 09 Shophouse 24h, Tố Hữu, Quận Hà Đông, Hà Nội",20.983670,105.772874,,0.000000,0
78831,Hà Nội,Buddy Coffee - Hà Đông,"2 Lô C khu Đồng Dưa, Ngô Thị Nhậm, Quận Hà Đông, Hà Nội",20.968851,105.769501,,0.000000,0
78816,Hà Nội,Cơm Gà Bảo Minh - Vạn Phúc,"Lô DM-9 Đất Làng Nghề Vạn Phúc, Quận Hà Đông, Hà Nội",20.984318,105.774051,,0.000000,0
78867,Hà Nội,Bánh Mì Bull Bull,"1B Ngõ 3 Ao Sen, Quận Hà Đông, Hà Nội",20.981707,105.788135,,0.000000,0
78872,Hà Nội,Bé Tũn - Chè & Đồ Ăn Vặt ,"19T3 Chung Cư Kiến Hưng, Quận Hà Đông, Hà Nội",20.945654,105.790042,,0.000000,0
79109,Hà Nội,Như Quỳnh - Bánh Rán Gia Truyền,"99 Xóm Đình Tân, Triều Khúc, Ha Dong District, Hà Nội",20.980533,105.802074,,0.000000,0
79290,Hà Nội,Hà Thủy - Cơm Sườn & Cơm Gà,"6 Ngõ 104 Đại An, Quận Hà Đông, Hà Nội",20.980215,105.790685,,0.000000,0
79479,Hà Nội,Hà Thủy - Đồ Hàn & Ăn Vặt,"6 Ngõ 104 Đại An, Ha Dong District, Hà Nội",20.980215,105.790685,,0.000000,0
8588,Hà Nội,Simisi - Korean Foods - Trần Phú,"25 Trần Phú, Quận Hà Đông, Hà Nội",20.984804,105.794051,,2.400000,68
8449,Hà Nội,Habibi Hoàng Bèo - Bánh Tráng Cuốn Thịt Heo - Hà Đông,"45LK6A Làng Việt Kiều Châu Âu , Quận Hà Đông, Hà Nội",20.985263,105.785732,,2.550000,18
18535,Hà Nội,Chè Dừa Thái Lan 365 - Trần Phú,"108A Trần Phú, Quận Hà Đông, Hà Nội",20.978153,105.784896,,4.700000,7
12743,Hà Nội,Lẩu 1 Người - Vạn Phúc,"B7 63 Vạn Phúc, Quận Hà Đông, Hà Nội",20.978672,105.773401,,3.850000,8
17255,Hà Nội,Hằng Bánh Xèo,"Tô Hiệu (Vòng Xuyến Metro Hà Đông), Quận Hà Đông, Hà Nội",20.965568,105.772448,,2.700000,6
29426,Hà Nội,Cơm Gà Sơn La - Chiến Thắng,"173 Chiến Thắng, Quận Hà Đông, Hà Nội",20.978941,105.796408,,3.500000,6
67780,Hà Nội,Quán Cây Sung - Vịt Om Sấu - Thanh Bình,"24 Thanh Bình, P. Mộ Lao, Quận Hà Đông, Hà Nội",20.977045,105.780205,,3.250000,3
63054,Hà Nội,Tiệm Bánh Cánh Cửa - Shop Online,"35 Chiến Thắng. P. La Khê, Quận Hà Đông, Hà Nội",20.966839,105.762574,,3.000000,6
19362,Hà Nội,Chè Tự Chọn - Lê Lợi,"18 Lê Lợi, Quận Hà Đông, Hà Nội",20.971941,105.777342,,3.500000,1
71443,Hà Nội,Miu Miu - Bánh Trôi Tàu - Nguyễn Viết Xuân,"Hồ Đầm Khê (Từ Nhà 86 Nguyễn Viết Xuân rẽ vào hồ), Quận Hà Đông, Hà Nội",20.971070,105.770641,,4.150000,2
67967,Hà Nội,Bánh Xèo Sài Gòn - Ao Sen,"5B Ngõ 4 Ao Sen, Quận Hà Đông, Hà Nội",20.981989,105.788158,,2.350000,3
22317,Hà Nội,Trà Sữa Tocotoco - KĐT Dương Nội,"U08 L70 KĐT Dương Nội, Quận Hà Đông, Hà Nội",20.956479,105.734766,,0.000000,0
70423,Hà Nội,Khánh Vân - Đồ Ăn Vặt,"9 Ngõ 33 Ngô Thì Sỹ, Quận Hà Đông, Hà Nội",20.977302,105.777902,,0.000000,0
63461,Hà Nội,Nướng Sapa Mỏ Khoét - Nguyễn Khuyến,"23 Ngõ 23 Nguyễn Khuyến, Quận Hà Đông, Hà Nội",20.978229,105.787955,,0.000000,0
77663,Hà Nội,Xôi Sườn Cay - Quang Trung,"168 Quang Trung, Quận Hà Đông, Hà Nội",20.968416,105.772348,,0.000000,0
73387,Hà Nội,Chim Quay Mỗ Lao - Các Món Ăn Vặt,"Ngách 108/39 Trần Phú, Quận Hà Đông, Hà Nội",20.978680,105.783803,,0.000000,0
68379,Hà Nội,Hyn's Corner - Tea & Cake,"B28 TT15 KĐT Văn Quán (270 Chiến Thắng Rẽ Phải 100m), Ha Dong District, Hà Nội",20.979860,105.795632,,3.100000,10
16943,Hà Nội,Dương Mập Quán - Đồ Ăn Vặt & Hoa Quả Dầm,"4 Ngõ 4 Ao Sen, Quận Hà Đông, Hà Nội",20.981542,105.788237,,3.000000,5
16940,Hà Nội,Chị 2 Huế - Ẩm Thực Huế,"34 Ngõ 108 Trần Phú, Quận Hà Đông, Hà Nội",20.979108,105.783741,,4.350000,3
72652,Hà Nội,Dương Ốc - Ốc & Các Món Ăn Vặt,"Ngõ 1 Nguyễn Thái Học, Quận Hà Đông, Hà Nội",20.971663,105.776307,,0.000000,0
77397,Hà Nội,Seko Tea - Trà Sữa Đài Loan,"CT2 KĐT Nam Xa La, Quận Hà Đông, Hà Nội",20.962550,105.795281,,0.000000,0
73049,Hà Nội,Tiệm Bánh Yumyum,"364 Quang Trung, Quận Hà Đông, Hà Nội",20.963528,105.766180,,0.000000,0
70539,Hà Nội,Xôi Lá - Vạn Phúc,"2 Ngách 23 Ngõ 39 Phố Lụa, Quận Hà Đông, Hà Nội",20.980651,105.775159,,0.000000,0
13767,Hà Nội,Botanica Restaurant - Thái Phiên,"3 Thái Phiên, Quận Hai Bà Trưng, Hà Nội",21.010549,105.851308,,3.650000,364
6661,Hà Nội,Starbucks Coffee - Bà Triệu,"314 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.010680,105.849047,,3.500000,207
22150,Hà Nội,Sio Sushi - Đoàn Trần Nghiệp,"21 Đoàn Trần Nghiệp, Quận Hai Bà Trưng, Hà Nội",21.011805,105.848341,,3.600000,193
3577,Hà Nội,Totoro - Ăn Vặt Kiểu Nhật,"87 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",21.014676,105.850445,,3.700000,223
8914,Hà Nội,Haneul Korea Restaurant - Gà Nướng Pho Mai Sốt Haneul,"11A Thể Giao, Quận Hai Bà Trưng, Hà Nội",21.014443,105.847796,,3.500000,169
15400,Hà Nội,Bánh Gà Thần Thánh - 172 Hồng Mai,"Ngõ 172 Hồng Mai, Quận Hai Bà Trưng, Hà Nội",20.998654,105.854864,,3.800000,161
12822,Hà Nội,An Biên - Món Ngon Hải Phòng - Triệu Việt Vương,"111 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",21.014114,105.850486,,3.400000,115
6559,Hà Nội,Bánh Cuốn Bà Hoành - Tô Hiến Thành,"66 Tô Hiến Thành, Quận Hai Bà Trưng, Hà Nội",21.013508,105.849838,,3.600000,151
71407,Hà Nội,CGV - Vincom Bà Triệu,"Tầng 6, Vincom Bà Triệu, 191 Bà Triệu , Quận Hai Bà Trưng, Hà Nội",21.010308,105.849168,,3.600000,156
10338,Hà Nội,Master Tea 美茶 - Lò Đúc,"24B Lò Đúc, P. Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",21.017291,105.855645,,3.600000,203
1639,Hà Nội,Cơm Gà Giòn Booby - Trần Đại Nghĩa,"263 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.997207,105.845890,,3.550000,121
7577,Hà Nội,Bay Coffee & Tea - Nguyễn Bỉnh Khiêm,"48 Nguyễn Bỉnh Khiêm, Quận Hai Bà Trưng, Hà Nội",21.015371,105.848556,,3.650000,117
3161,Hà Nội,Fika Cafe - Lò Đúc,"50 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.016080,105.856368,,3.600000,102
2204,Hà Nội,IT Cream & Bakery - Lê Thanh Nghị,"64 - 66 Lê Thanh Nghị, P. Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.003633,105.848422,,3.500000,118
46851,Hà Nội,Yu Tang Dining - Taiwanese Food,"2C Thái Phiên, Hai Ba Trung District, Hà Nội",21.010575,105.851510,,4.400000,132
1656,Hà Nội,Tonchan Ramen - Mì Nhật,"109 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",21.014122,105.850476,,3.700000,75
8247,Hà Nội,TOUS Les JOURS - Phố Huế,"123 Phố Huế, Quận Hai Bà Trưng, Hà Nội",21.015193,105.851736,,3.500000,93
17508,Hà Nội,BNN - Bánh Ngon Ngon,"368 Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.000188,105.850424,,3.800000,79
1612,Hà Nội,Cơm Tấm Ali,"304 Kim Ngưu, Quận Hai Bà Trưng, Hà Nội",20.998756,105.861780,,3.950000,69
14721,Hà Nội,Trà Sữa Tocotoco - Times City,"Tầng B1, Times City, 458 Minh khai, Quận Hai Bà Trưng, Hà Nội",20.995940,105.869727,,3.350000,75
2458,Hà Nội,Sam's Cake - Shop Online,"42 Phù Đổng Thiên Vương, Quận Hai Bà Trưng, Hà Nội",21.015649,105.853651,,3.350000,100
4105,Hà Nội,Ding Tea - Lê Đại Hành,"23 Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.010043,105.849801,,3.450000,70
4770,Hà Nội,Quán 20 - Bún Lòng & Chân Gà Rang Muối,"149 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.011189,105.859926,,3.700000,89
6172,Hà Nội,Chè Bun - Tô Hiến Thành,"57 Tô Hiến Thành, Quận Hai Bà Trưng, Hà Nội",21.013308,105.848916,,3.500000,77
4859,Hà Nội,Trà Sữa Feeling Tea - Trần Đại Nghĩa,"147 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.997225,105.845928,,3.550000,91
2027,Hà Nội,Mochi Sweets - Vincom Bà Triệu,"Tầng 5, Vincom Bà Triệu, 191 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.010484,105.849066,,3.700000,53
29206,Hà Nội,Hà Anh - Nem Nướng Nha Trang,"Ki Ốt 502 Nhà D1, Ngõ Tự Do Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.998515,105.845881,,3.700000,83
2288,Hà Nội,Món Huế - Phố Huế,"179 Phố Huế, Quận Hai Bà Trưng, Hà Nội",21.013428,105.851716,,2.600000,73
49789,Hà Nội,Nhà Hàng Chen - Lẩu & Nướng Không Khói,"18 Đoàn Trần Nghiệp, Quận Hai Bà Trưng, Hà Nội",21.011786,105.850428,,3.650000,41
6528,Hà Nội,Gimbab Hàn Quốc - Trần Đại Nghĩa,"21 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",21.007126,105.844601,,3.400000,64
6957,Hà Nội,Citea Fun Tea & Coffee - Tạ Quang Bửu,"17 Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.003338,105.847895,,3.550000,73
23774,Hà Nội,1915Y Restaurant - Ẩm Thực Việt,"21 Lê Văn Hưu, Quận Hai Bà Trưng, Hà Nội",21.017939,105.853866,,3.750000,83
4913,Hà Nội,Nam Phương - Cơm Tấm Sài Gòn - Tạ Quang Bửu,"102 E6 Bách Khoa, Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.001199,105.849450,,3.100000,70
5435,Hà Nội,Citea Fun Tea & Coffee - Lê Đại Hành,"20 Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.009694,105.850039,,3.700000,67
19288,Hà Nội,Trà Sữa Kai Tea - Lê Thanh Nghị,"79 Lê Thanh Nghị, Quận Hai Bà Trưng, Hà Nội",21.001744,105.844043,,3.700000,78
6169,Hà Nội,Bún Hải Sản - Cao Đạt,"3 Cao Đạt, Hai Ba Trung District, Hà Nội",21.009001,105.849752,,3.750000,61
15882,Hà Nội,"Đồ Hàn, Gà Rán & Chân Gà Lắc Thái","1 Ngõ 506 Bạch Mai, Quận Hai Bà Trưng, Hà Nội",20.997096,105.850085,,3.400000,70
17693,Hà Nội,Royaltea - Lò Đúc,"125B Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.013834,105.857633,,3.450000,82
17486,Hà Nội,Bánh Đa Trộn - Dốc Thọ Lão,"27 Ngõ 38 Dốc Thọ Lão, Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.011455,105.857389,,4.150000,53
30213,Hà Nội,Huyền Anh - Chuyên Các Món Ăn Về Ngan,"39 Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",21.018526,105.850171,,3.750000,58
18132,Hà Nội,Trà Tiên Hưởng - Trần Đại Nghĩa,"98 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.997781,105.845757,,3.050000,69
7664,Hà Nội,Trà Sữa Bobapop - Lê Đại Hành,"7B Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.009539,105.850219,,3.700000,62
4865,Hà Nội,Trà Sữa Feeling Tea - Bạch Mai,"401 Bạch Mai, Quận Hai Bà Trưng, Hà Nội",20.997017,105.850152,,3.550000,59
64244,Hà Nội,Omiru - Morden Tea & Desserts,"13 Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.009089,105.850698,,3.050000,55
5306,Hà Nội,The Jamocha Coffee & Tea - Nguyễn Thượng Hiền,"5 Nguyễn Thượng Hiền, Quận Hai Bà Trưng, Hà Nội",21.018884,105.843882,,3.650000,40
5787,Hà Nội,Bánh Mì Minh Nhật - Nguyễn Du,"27 Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",21.018405,105.850954,,3.150000,61
14243,Hà Nội,Uncle Tea - Bạch Mai,"403 Bạch Mai, Hai Ba Trung District, Hà Nội",21.001579,105.850785,,3.600000,45
38499,Hà Nội,Royaltea - Lương Yên,"Hanoi Creative City, 1 Lương Yên, Hai Ba Trung District, Hà Nội",21.012204,105.863042,,4.050000,70
9302,Hà Nội,Cuốn N Roll Restaurant - Bà Triệu,"3 Ngõ Bà Triệu, Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.012538,105.848661,,3.650000,32
36596,Hà Nội,The Alley - Trà Sữa Đài Loan - Lê Đại Hành,"24 Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.009904,105.849827,,3.350000,47
4944,Hà Nội,Xôi Bự - Lò Đúc,"61 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.015963,105.856420,,3.900000,33
34055,Hà Nội,Hải Sản 3 Yêu Tinh - Lò Đúc,"23 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.017455,105.855578,,3.350000,40
6378,Hà Nội,Bích Béo - Cháo Lòng & Bún Đậu,"287 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.996225,105.845674,,3.700000,50
33486,Hà Nội,Cộng Caphe - Triệu Việt Vương,"17 Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",21.017864,105.850427,,3.650000,38
12312,Hà Nội,Royaltea Vietnam By Hongkong - Tạ Quang Bửu,"28 Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.006974,105.847379,,3.100000,53
4896,Hà Nội,KOMBO - Cơm Niêu Singapore - Lạc Trung,"37 Lạc Trung, Quận Hai Bà Trưng, Hà Nội",21.002991,105.865428,,3.200000,40
9330,Hà Nội,Fraicheur - Nước Ép Cold Pressed Nguyên Chất,"112K2 Tạ Quang Bửu (Đầu Ngõ 48 Tạ Quang Bửu), Quận Hai Bà Trưng, Hà Nội",21.001795,105.849111,,4.100000,38
6410,Hà Nội,ANNA Steak & Spaghetti,"130A Lạc Trung, Quận Hai Bà Trưng, Hà Nội",21.003109,105.864342,,3.600000,26
15909,Hà Nội,Ding Tea - Trần Đại Nghĩa,"157 Trần Đại Nghĩa, Hai Ba Trung District, Hà Nội",20.995789,105.845412,,3.450000,39
24778,Hà Nội,Royaltea - Trà Sữa Hồng Kông - Trần Đại Nghĩa,"181 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",21.000273,105.845420,,3.900000,63
3691,Hà Nội,Bami Bread - Trần Khát Chân,"526 Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",21.008804,105.852737,,3.450000,35
3106,Hà Nội,Bún Chả Bình Chung - Bạch Mai,"299 Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.002126,105.850772,,3.450000,39
16424,Hà Nội,RoyalTea - Bà Triệu,"157 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.013673,105.849191,,2.800000,53
5655,Hà Nội,Highlands Coffee - Chợ Mơ,"Chợ Mơ, 459C Bạch Mai, P. Trương Định, Quận Hai Bà Trưng, Hà Nội",20.996906,105.848098,,3.450000,42
5395,Hà Nội,Tào Phớ ToFu - Nguyễn Du,"61 Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",21.019868,105.844066,,3.700000,40
34057,Hà Nội,Bò Ngon Phú Quý,"61 Đại Cồ Việt, Quận Hai Bà Trưng, Hà Nội",21.007899,105.846225,,3.650000,22
5119,Hà Nội,Sữa Chua Ông Già Tóc Bạc,"35 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.016897,105.855978,,3.050000,40
2399,Hà Nội,Nấm Đại Việt - Trần Xuân Soạn,"60 Trần Xuân Soạn, Quận Hai Bà Trưng, Hà Nội",21.016772,105.853070,,4.000000,27
15973,Hà Nội,Bánh Cuốn Gia An - Thái Phiên,"25 Thái Phiên, Hai Ba Trung District, Hà Nội",21.010551,105.850347,,3.100000,36
61340,Hà Nội,Nem Nướng Hoa Giấy - Chánh Hiệu Đặng Văn Quyên Nha Trang,"108A1 Ngõ 27 Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.002378,105.849467,,4.100000,33
30593,Hà Nội,Trà Sữa Tocotoco - 259A Bạch Mai,"259A Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.002996,105.851177,,3.300000,41
15683,Hà Nội,Caramello - Caramen & Đồ Ăn Vặt - Bạch Mai,"431B Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.000414,105.850601,,3.750000,30
19499,Hà Nội,Linh - Cari Gà & Ăn Vặt Hàn Quốc,"88 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.998422,105.845749,,3.650000,31
33594,Hà Nội,Cô Hằng - Bánh Gà 269,"11 Ngách 269 Ngõ Quỳnh, Quận Hai Bà Trưng, Hà Nội",21.001126,105.855546,,3.750000,38
38356,Hà Nội,Trà Sữa Teaholic - Lê Thanh Nghị,"2 Lê Thanh Nghị, Hai Ba Trung District, Hà Nội",21.003353,105.850697,,4.050000,40
5317,Hà Nội,Vịt 29 - Nguyễn Thượng Hiền,"29 Nguyễn Thượng Hiền, Quận Hai Bà Trưng, Hà Nội",21.018816,105.842392,,3.750000,32
44978,Hà Nội,Stardust Coffee,"109 K2 Bách Khoa, Ngõ 48 Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.001107,105.849090,,4.300000,41
4838,Hà Nội,Nét Huế - 43 Mai Hắc Đế,"43 Mai Hắc Đế, Quận Hai Bà Trưng, Hà Nội",21.015402,105.851050,,3.750000,33
11626,Hà Nội,Vân Chiến - Bún Ngan Trộn Chua Ngọt - Bà Triệu,"326 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.010126,105.848983,,3.750000,31
39414,Hà Nội,YiFang - Taiwan Fruit Tea,"61 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.019627,105.849645,,3.450000,39
2230,Hà Nội,Vịt Quay - Lò Đúc,"206 Lò Đúc, Quận Hai Bà Trưng, Hà Nội",21.010782,105.859823,,3.700000,29
5053,Hà Nội,Mr. Khoai - Khoai Lang Lắc,"27 Tạ Quang Bửu, Quận Hai Bà Trưng, Hà Nội",21.001072,105.849567,,3.850000,35
16630,Hà Nội,Tùng Hương - Bún Thịt Nướng & Bánh Xèo,"5 Tô Hiến Thành, Quận Hai Bà Trưng, Hà Nội",21.013558,105.851464,,3.600000,38
32709,Hà Nội,Chè Huyền - Thiền Quang,"14 Thiền Quang, Hai Ba Trung District, Hà Nội",21.019588,105.842806,,3.600000,31
7674,Hà Nội,Su's House - Bánh Su Kem Singapore,"82C Tô Hiến Thành, Quận Hai Bà Trưng, Hà Nội",21.013431,105.849014,,3.500000,27
16005,Hà Nội,Micha Cake - Bông Lan Trứng Muối Online,"190 Lê Thanh Nghị, Hai Ba Trung District, Hà Nội",21.001910,105.843638,,3.750000,36
21730,Hà Nội,Cơm Gà Xôi Mắm Còn,"46 Lạc Trung, Quận Hai Bà Trưng, Hà Nội",21.003092,105.863099,,3.650000,28
8807,Hà Nội,Highlands Coffee - Times City,"Tầng 1, Toà Nhà T5, Times City, 458 Minh Khai, P. Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20.996769,105.867959,,3.750000,21
16741,Hà Nội,Lotteria - Bà Triệu,"154 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",21.016994,105.849127,,3.350000,31
10197,Hà Nội,Bún Chả Bình Chung - Lê Văn Hưu,"88 Lê Văn Hưu, Hai Ba Trung District, Hà Nội",21.017854,105.852021,,3.100000,39
21125,Hà Nội,LeeTee - Tea & Juice - Bạch Mai,"425B Bạch Mai, Hai Ba Trung District, Hà Nội",21.000718,105.850634,,3.800000,34
30592,Hà Nội,Trà Sữa Tocotoco - Trần Đại Nghĩa,"66 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",21.001402,105.845247,,3.300000,39
4873,Hà Nội,Trà Sữa Feeling Tea - Kim Ngưu,"491 Kim Ngưu, Quận Hai Bà Trưng, Hà Nội",21.000082,105.862160,,3.600000,30
60612,Hà Nội,"Quán 152 - Xôi, Dừa Dầm & Bánh Mì Que Hải Phòng","152B Triệu Việt Vương, Quận Hai Bà Trưng, Hà Nội",21.013724,105.850427,,3.750000,29
27895,Hà Nội,Royaltea - 239 Trần Đại Nghĩa,"239 Trần Đại Nghĩa, Quận Hai Bà Trưng, Hà Nội",20.997451,105.845979,,3.600000,40
4967,Hà Nội,Paleta Cafe - Minh Khai,"Liền Kề 9, Khu Skylight, Ngõ Hoà Bình 6 Minh Khai, Hai Ba Trung District, Hà Nội",20.996002,105.854830,,3.900000,20
27901,Hà Nội,Bánh Su Kem Chewy Junior - Trần Đại Nghĩa,"64 Trần Đại Nghĩa, Hai Ba Trung District, Hà Nội",21.001124,105.845255,,4.100000,40
2686,Hà Nội,Nhà Hàng Phương Nam - Món Ngon Miền Nam - Mai Hắc Đế,"13 Mai Hắc Đế, Quận Hai Bà Trưng, Hà Nội",21.016315,105.850859,,3.250000,26
